226,210540,058056,058056,2021-08-24,S,9,6
227,210462,058056,058056,2021-08-24,S,9,9
228,210530,058056,058056,2021-08-24,S,9,11
229,210530,058056,058056,2021-08-24,E,4,8
230,210655,058052,058052,2021-08-24,S,9,11
231,210655,058052,058052,2021-08-24,E,4,14
232,210631,058081,058081,2021-08-24,S,9,13
233,210631,058081,058081,2021-08-24,E,4,14
234,210523,058023,058023,2021-08-24,S,9,28
235,210523,058023,058023,2021-08-24,E,4,34
236,210475,058032,058032,2021-08-24,S,9,13
237,210475,058032,058032,2021-08-24,E,4,14
238,210390,058050,058050,2021-08-24,S,9,5
239,210390,058050,058050,2021-08-24,E,4,5
240,210484,058052,058052,2021-08-24,S,9,11
241,210484,058052,058052,2021-08-24,E,4,12
242,210528,058052,058052,2021-08-24,S,9,9
243,210528,058052,058052,2021-08-24,E,4,12
244,210630,058029,058029,2021-08-24,S,9,26
245,210630,058029,058029,2021-08-24,E,4,27
246,210011,000052,000052,2021-08-24,S,9,23
247,210011,000052,000052,2021-08-24,E,4,30
248,210637,058052,058052,2021-08-24,S,9,12
249,210637,058052,058052,2021-08-24,E,4,7
250,210414,058208,058208,2021-08-24,S,9,28
251,210414,058208,058208,2021-08-24,E,4,28
252,210469,058050,058050,2021-08-24,S,9,6
253,210420,203457,203457,2021-08-24,S,9,28
254,210654,203452,203452,2021-08-24,S,9,28
255,210654,203452,203452,2021-08-24,E,4,28
256,210635,058136,058136,2021-08-24,S,9,15
257,210635,058136,058136,2021-08-24,E,4,14
258,210214,058032,058032,2021-08-18,E,4,140
259,210214,058032,058032,2021-08-18,S,9,14
