1048,211637,058063,058063,2021-09-24,S,9,25
1047,211637,058063,058063,2021-09-24,E,4,0
1046,211137,000052,000052,2021-09-24,S,9,0
1045,211137,000052,000052,2021-09-24,E,4,0
1044,211646,058056,058056,2021-09-24,S,9,8
1043,211646,058056,058056,2021-09-24,E,4,8
1042,211566,203459,203459,2021-09-24,S,9,0
1041,211566,203459,203459,2021-09-24,E,4,0
1040,211394,000052,000052,2021-09-24,S,9,16
1039,211394,000052,000052,2021-09-24,E,4,16
1038,211568,058056,058056,2021-09-24,S,9,6
1037,211568,058056,058056,2021-09-24,E,4,6
1036,211503,203459,203459,2021-09-23,S,9,0
1035,211499,058128,058128,2021-09-23,S,3,14
1034,211279,203457,203457,2021-09-23,S,9,28
1033,211476,058023,058023,2021-09-23,E,4,26
1032,211476,058023,058023,2021-09-23,S,9,28
1031,211424,203457,203457,2021-09-24,S,9,28
1030,211424,203457,203457,2021-09-24,E,4,0
1028,,000052,000052,2021-09-24,E,4,132
1027,211471,058023,058023,2021-09-24,S,9,28
1026,211471,058023,058023,2021-09-24,E,4,28
1025,211474,058208,058208,2021-09-24,S,9,14
1024,211474,058208,058208,2021-09-24,E,4,13
1022,211440,058208,058208,2021-09-24,S,9,28
1021,211440,058208,058208,2021-09-24,E,4,0
1020,211327,058208,058208,2021-09-24,S,9,28
1019,211327,058208,058208,2021-09-24,E,4,28
1018,211235,203457,203457,2021-09-24,S,9,26
1017,211235,203457,203457,2021-09-24,E,4,0
1016,210945,058136,058136,2021-09-24,E,4,14
1015,210945,058136,058136,2021-09-24,S,9,15
1014,211465,058023,058023,2021-09-24,S,9,28
1013,211465,058023,058023,2021-09-24,E,4,0
1012,210566,000052,000052,2021-09-23,S,9,28
1011,210566,000052,000052,2021-09-23,S,4,0
1010,211390,000052,000052,2021-09-23,S,9,0
1009,211390,000052,000052,2021-09-23,E,4,0
1008,211291,000052,000052,2021-09-23,E,4,30
1007,211291,000052,000052,2021-09-23,S,9,0
1006,211293,000052,000052,2021-09-23,S,9,0
1005,211293,000052,000052,2021-09-23,E,4,0
1004,211441,058052,058052,2021-09-23,S,9,14
1003,211441,058052,058052,2021-09-23,E,4,14
1002,211558,058052,058052,2021-09-23,E,4,7
1001,211558,058052,058052,2021-09-23,S,9,10
1000,211563,058029,058029,2021-09-23,S,9,27
999,211563,058029,058029,2021-09-23,E,4,25
998,,058128,058128,2021-09-23,S,9,14
997,,058128,058128,2021-09-23,E,4,14
996,211070,203457,203457,2021-09-23,S,9,28
995,211070,203457,203457,2021-09-23,E,4,28
994,211069,058023,058023,2021-09-23,S,9,28
993,211069,058023,058023,2021-09-23,E,4,29
992,211467,203457,203457,2021-09-23,E,4,0
991,211467,203457,203457,2021-09-23,S,9,28
990,211469,058032,058032,2021-09-23,E,4,14
989,211469,058032,058032,2021-09-23,S,9,14
988,211443,058128,058128,2021-09-23,E,4,14
987,211443,058128,058128,2021-09-23,S,9,14
986,211473,058014,058014,2021-09-23,E,4,14
985,211473,058014,058014,2021-09-23,S,9,14
984,211414,058014,058014,2021-09-23,E,4,14
983,211414,058014,058014,2021-09-23,S,9,14
982,211181,000052,000052,2021-09-23,S,9,28
981,211181,000052,000052,2021-09-23,E,4,28
980,211266,000052,000052,2021-09-23,S,9,16
979,211266,000052,000052,2021-09-23,E,4,16
978,211393,000052,000052,2021-09-23,S,9,17
977,211393,000052,000052,2021-09-23,E,4,17
976,211494,058052,058052,2021-09-23,S,9,7
975,211494,058052,058052,2021-09-23,E,4,7
974,211136,000052,000052,2021-09-23,S,4,0
973,211136,000052,000052,2021-09-23,E,4,0
972,211282,203456,203456,2021-09-22,S,9,28
971,211229,000052,000052,2021-09-22,S,9,0
970,211491,058170,058170,2021-09-22,S,9,14
969,211354,058016,058016,2021-09-23,S,9,28
968,211354,058016,058016,2021-09-23,E,4,28
967,211495,058052,058052,2021-09-23,S,9,8
966,211495,058052,058052,2021-09-23,E,4,10
965,211492,058056,058056,2021-09-23,E,4,8
964,211492,058056,058056,2021-09-23,S,9,8
963,211493,058056,058056,2021-09-23,S,9,6
962,211493,058056,058056,2021-09-23,E,4,6
961,211496,058056,058056,2021-09-23,S,9,6
960,211496,058056,058056,2021-09-23,E,4,8
959,211438,203457,203457,2021-09-23,S,9,28
958,211438,203457,203457,2021-09-23,E,4,28
957,211383,000052,000052,2021-09-23,S,9,0
956,211383,000052,000052,2021-09-23,E,4,0
955,211497,058208,058208,2021-09-23,S,9,13
954,,,,2021-09-23,E,4,12
953,211277,058208,058208,2021-09-23,S,9,28
952,211277,058208,058208,2021-09-23,E,4,0
951,211573,058185,058185,2021-09-23,E,4,29
950,211573,058185,058185,2021-09-23,S,9,27
949,211194,058016,058016,2021-09-23,S,4,0
948,211445,058170,058170,2021-09-23,S,9,0
947,211427,203457,203457,2021-09-23,S,9,28
946,211427,203457,203457,2021-09-23,E,4,0
945,211409,058016,058016,2021-09-23,S,9,28
944,211409,058016,058016,2021-09-23,E,4,28
943,211498,058032,058032,2021-09-23,S,9,12
942,211498,058032,058032,2021-09-23,E,4,14
941,211504,203459,203459,2021-09-23,S,9,0
940,211504,203459,203459,2021-09-23,E,4,0
939,211325,058023,058023,2021-09-23,S,9,28
938,211325,058023,058023,2021-09-23,E,4,3
937,211500,058170,058170,2021-09-22,S,9,16
936,211500,058170,058170,2021-09-22,E,4,16
935,211439,058016,058016,2021-09-22,S,9,28
934,211439,058016,058016,2021-09-22,E,4,28
933,211381,000052,000052,2021-09-22,S,9,3
932,211381,000052,000052,2021-09-22,E,4,3
931,211505,058029,058029,2021-09-22,S,9,25
930,211505,058029,058029,2021-09-22,E,4,28
929,211448,058136,058136,2021-09-22,S,9,14
928,211448,058136,058136,2021-09-22,E,4,14
927,211477,058208,058208,2021-09-22,S,9,28
926,211477,058208,058208,2021-09-22,E,4,28
925,211171,000052,000052,2021-09-22,E,4,0
924,211171,000052,000052,2021-09-22,S,9,0
923,211180,000052,000052,2021-09-22,S,9,23
922,000002,058037,058037,2021-09-20,S,3,0
921,000002,058037,058037,2021-09-20,E,2,240
920,211180,000052,000052,2021-09-22,E,4,30
919,211329,203457,203457,2021-09-22,S,9,28
918,,203457,203457,2021-09-22,S,9,28
917,211329,203457,203457,2021-09-22,E,4,0
916,211388,000052,000052,2021-09-22,S,9,2
915,,000052,000052,2021-09-22,E,4,0
914,211254,058196,058196,2021-09-15,S,9,16
913,211125,058016,058016,2021-09-15,E,4,30
912,211125,058016,058016,2021-09-15,S,9,28
911,210996,058052,058052,2021-09-15,E,4,10
910,210996,058052,058052,2021-09-15,S,9,11
909,211089,000052,000052,2021-09-15,S,9,0
908,211249,058032,058032,2021-09-15,S,9,14
907,211175,000052,000052,2021-09-15,E,4,23
906,211175,000052,000052,2021-09-15,S,9,23
905,211130,000052,000052,2021-09-10,S,9,0
904,211076,058056,058056,2021-09-10,E,4,9
903,211076,058056,058056,2021-09-10,S,9,7
902,211161,058170,058170,2021-09-10,S,9,14
901,211151,058170,058170,2021-09-10,E,4,14
900,211151,058170,058170,2021-09-10,S,9,14
899,211050,000052,000052,2021-09-10,E,4,28
898,211419,058170,058170,2021-09-22,S,9,14
897,211050,000052,000052,2021-09-10,S,9,28
896,211092,000052,000052,2021-09-10,S,9,0
895,211147,058052,058052,2021-09-10,E,4,14
894,211491,058170,058170,2021-09-22,E,4,14
893,211147,058052,058052,2021-09-10,S,9,14
892,211141,058208,058208,2021-09-10,S,9,28
891,210671,058063,058063,2021-09-10,E,4,26
890,210671,058063,058063,2021-09-10,S,9,28
889,211143,058023,058023,2021-09-10,S,9,28
888,211040,000052,000052,2021-09-10,E,4,46
887,211040,000052,000052,2021-09-10,S,9,27
886,211207,058090,058090,2021-09-11,E,4,16
885,211207,058090,058090,2021-09-11,S,9,16
884,211148,058128,058128,2021-09-11,S,9,11
883,210841,058208,058208,2021-09-11,E,4,29
882,210841,058208,058208,2021-09-11,S,9,28
881,211140,203457,203457,2021-09-11,S,9,27
880,210672,058063,058063,2021-09-11,S,9,28
879,210926,203457,203457,2021-09-11,S,9,28
878,211146,058032,058032,2021-09-11,E,4,14
877,211146,058032,058032,2021-09-11,S,9,14
876,210914,058208,058208,2021-09-11,E,4,16
875,210914,058208,058208,2021-09-11,S,9,14
874,211160,058170,058170,2021-09-11,E,4,14
873,211160,058170,058170,2021-09-11,S,9,14
872,210977,203457,203457,2021-09-11,E,4,28
871,210977,203457,203457,2021-09-11,S,9,28
870,210918,000052,000052,2021-09-11,S,9,0
869,210670,203457,203457,2021-09-11,E,4,28
868,210670,203457,203457,2021-09-11,S,9,28
867,211186,203459,203459,2021-09-11,S,9,0
866,211163,000052,000052,2021-09-11,S,9,0
865,211158,203458,203458,2021-09-11,S,9,27
864,211238,203457,203457,2021-09-13,E,4,28
863,211238,203457,203457,2021-09-13,S,9,28
862,211189,000052,000052,2021-09-13,S,9,0
859,211086,000052,000052,2021-09-13,S,9,0
858,211164,000052,000052,2021-09-13,S,9,0
857,211253,203459,203459,2021-09-13,E,4,0
856,211253,203459,203459,2021-09-13,S,9,0
855,211452,058050,058050,2021-09-22,S,9,4
854,211452,058050,058050,2021-09-22,E,4,7
853,211455,203459,203459,2021-09-22,S,9,0
852,211455,203459,203459,2021-09-22,E,4,0
851,211442,058016,058016,2021-09-22,S,9,28
850,211442,058016,058016,2021-09-22,E,4,28
849,211091,000052,000052,2021-09-22,S,9,0
848,211091,000052,000052,2021-09-22,E,4,0
847,211389,000052,000052,2021-09-22,S,9,4
846,211085,058052,058052,2021-09-13,E,4,14
845,211389,000052,000052,2021-09-22,E,4,4
844,211380,000052,000052,2021-09-22,S,4,3
843,211085,058052,058052,2021-09-13,S,9,14
842,211380,000052,000052,2021-09-22,E,4,3
841,211075,058170,058170,2021-09-13,S,9,14
840,211074,058107,058107,2021-09-13,E,4,8
839,211074,058107,058107,2021-09-13,S,9,14
838,210975,203457,203457,2021-09-13,E,4,27
837,210975,203457,203457,2021-09-13,S,9,28
836,211152,058050,058050,2021-09-13,S,4,6
835,211152,058050,058050,2021-09-13,S,9,6
834,,,,2021-09-13,E,4,60
833,211051,000052,000052,2021-09-13,E,4,28
832,211051,000052,000052,2021-09-13,S,9,28
831,210935,058016,058016,2021-09-13,E,4,26
830,210935,058016,058016,2021-09-13,S,9,28
829,211170,000052,000052,2021-09-13,S,9,0
828,210917,000052,000052,2021-09-13,S,9,0
827,211093,000052,000052,2021-09-13,S,9,0
826,211447,058208,058208,2021-09-22,E,4,28
825,211447,058208,058208,2021-09-22,S,9,28
824,211459,058056,058056,2021-09-22,E,4,6
823,211459,058056,058056,2021-09-22,S,9,6
822,211522,058081,058081,2021-09-21,E,4,18
820,211368,058052,058052,2021-09-22,S,9,7
819,211368,058052,058052,2021-09-22,E,4,9
818,211411,058128,058128,2021-09-21,S,9,14
817,211415,058032,058032,2021-09-21,E,4,14
816,211415,058032,058032,2021-09-21,S,9,14
815,211437,203459,203459,2021-09-21,S,9,0
814,211460,058052,058052,2021-09-22,S,9,10
813,211460,058052,058052,2021-09-22,E,4,8
812,211407,203457,203457,2021-09-22,S,9,28
811,211407,203457,203457,2021-09-22,E,4,28
810,211326,203457,203457,2021-09-22,S,9,28
809,211326,203457,203457,2021-09-22,E,4,114
808,211502,058185,058185,2021-09-22,S,9,0
807,211502,058185,058185,2021-09-22,E,4,0
806,211450,058185,058185,2021-09-22,S,9,28
805,211450,058185,058185,2021-09-22,E,4,28
804,211425,058016,058016,2021-09-22,S,9,28
803,211425,058016,058016,2021-09-22,E,4,28
802,210958,058052,058052,2021-09-22,S,9,14
801,210958,058052,058052,2021-09-22,E,4,14
800,211404,058032,058032,2021-09-22,S,9,14
799,211404,058032,058032,2021-09-22,E,4,14
798,211446,058208,058208,2021-09-22,S,9,12
797,211446,058208,058208,2021-09-22,E,4,14
796,211351,203457,203457,2021-09-22,S,9,28
795,211351,203457,203457,2021-09-22,E,4,0
794,211413,058014,058014,2021-09-22,S,9,14
793,211413,058014,058014,2021-09-22,E,4,28
792,211135,000052,000052,2021-09-22,S,9,0
791,211380,,,2021-09-22,E,4,0
790,211179,000052,000052,2021-09-22,S,9,28
789,211179,000052,000052,2021-09-22,E,4,28
788,211281,058107,058107,2021-09-22,S,9,14
787,211281,058107,058107,2021-09-22,E,4,0
786,,058128,058128,2021-09-22,S,4,14
785,211411,058128,058128,2021-09-22,E,4,14
784,210677,203457,203457,2021-09-21,S,9,28
783,211449,058185,058185,2021-09-21,S,9,28
782,210675,058063,058063,2021-09-21,S,9,28
781,211265,000052,000052,2021-09-21,S,9,24
780,211265,000052,000052,2021-09-21,E,4,200
779,211403,058208,058208,2021-09-21,S,9,28
778,211403,058208,058208,2021-09-21,E,4,28
777,211406,203457,203457,2021-09-21,S,9,28
776,211406,203457,203457,2021-09-21,E,4,0
775,211435,058170,058170,2021-09-21,E,4,14
774,211435,058170,058170,2021-09-21,S,9,14
773,211405,058136,058136,2021-09-21,E,4,14
772,211405,058136,058136,2021-09-21,S,9,14
771,211292,000052,000052,2021-09-21,E,4,0
770,211292,000052,000052,2021-09-21,S,9,0
769,211397,000052,000052,2021-09-21,S,9,18
768,211397,000052,000052,2021-09-21,E,4,18
767,211461,058056,058056,2021-09-21,S,9,7
765,211461,058056,058056,2021-09-21,E,4,9
764,211422,058170,058170,2021-09-21,S,9,14
763,211422,058170,058170,2021-09-21,E,4,0
762,211073,058023,058023,2021-09-21,S,9,28
761,211073,058023,058023,2021-09-21,E,4,0
760,211340,058016,058016,2021-09-21,S,9,28
759,211340,058016,058016,2021-09-21,E,4,7
758,211458,058050,058050,2021-09-21,E,4,6
757,211458,058050,058050,2021-09-21,S,9,6
756,210673,058063,058063,2021-09-21,E,4,28
755,210673,058063,058063,2021-09-21,S,9,28
754,211410,058016,058016,2021-09-20,E,4,28
753,211410,058016,058016,2021-09-20,S,9,28
752,211374,058170,058170,2021-09-20,S,9,14
751,211432,058056,058056,2021-09-21,E,4,6
750,211432,058056,058056,2021-09-21,S,9,6
749,210956,058208,058208,2021-09-21,E,4,14
748,210956,058208,058208,2021-09-21,S,9,14
747,211072,058023,058023,2021-09-21,E,4,28
746,211072,058023,058023,2021-09-21,S,9,28
745,210950,203457,203457,2021-09-21,S,9,28
744,210950,203457,203457,2021-09-21,E,4,0
