226401,"AZETRANSPORTES LTDA-ME                  ","GRANITO & OLIVEIRA LTDA                 ","EM ROMANEIO",2022-12-16,,,,132.0
226401,"AZETRANSPORTES LTDA-ME                  ","GRANITO & OLIVEIRA LTDA                 ","EM ROMANEIO",2022-12-16,,,,21.0
226401,"AZETRANSPORTES LTDA-ME                  ","GRANITO & OLIVEIRA LTDA                 ","EM ROMANEIO",2022-12-16,,,,166.0
225827,"RETIRA                                  ","COMERCIAL ESPERANCA ATACADO DISTRIBUIDOR",FATURADO,2022-12-16,2022-12-16,16/12/2022,18:08,1950.0
226031,"VAC PASQUALOTTO TRANSPORTES             ","BALTIERI BALTIERI & CIA LTDA            ",FATURADO,2022-12-15,2022-12-16,16/12/2022,06:05,31.0
226031,"VAC PASQUALOTTO TRANSPORTES             ","BALTIERI BALTIERI & CIA LTDA            ",FATURADO,2022-12-15,2022-12-16,16/12/2022,06:05,778.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","REI DO SABAO LTDA                       ","EM ROMANEIO",2022-12-16,,,,6.0
226419,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","REI DO SABAO LTDA                       ","EM ROMANEIO",2022-12-16,,,,128.0
226187,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SUPERMERCADO NELSINHO LTDA              ",FATURADO,2022-12-15,2022-12-16,16/12/2022,06:53,213.0
225903,"VAC PASQUALOTTO TRANSPORTES             ","SHIBATA COM E ATAC DE PROD EM GERAL LTDA",FATURADO,2022-12-17,2022-12-17,17/12/2022,00:50,25.0
225903,"VAC PASQUALOTTO TRANSPORTES             ","SHIBATA COM E ATAC DE PROD EM GERAL LTDA",FATURADO,2022-12-17,2022-12-17,17/12/2022,00:50,322.0
225901,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SHIBATA COM ATAC DE PRODS EM GERAL LTDA ",FATURADO,2022-12-17,2022-12-17,,,19.0
225901,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SHIBATA COM ATAC DE PRODS EM GERAL LTDA ",FATURADO,2022-12-17,2022-12-17,,,286.0
226210,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SUPERMERCADO SHIBATA JACAREI LTDA.      ",FATURADO,2022-12-16,2022-12-17,17/12/2022,16:25,35.0
226210,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SUPERMERCADO SHIBATA JACAREI LTDA.      ",FATURADO,2022-12-16,2022-12-17,17/12/2022,16:25,501.0
226191,"JOSE PAULO AZEVEDO DE AGUIAR TRANSPORTES","SHIBATA EMPORIO LTDA - EPP              ",FATURADO,2022-12-16,2022-12-17,17/12/2022,12:52,22.0
226191,"JOSE PAULO AZEVEDO DE AGUIAR TRANSPORTES","SHIBATA EMPORIO LTDA - EPP              ",FATURADO,2022-12-16,2022-12-17,17/12/2022,12:52,316.0
225887,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SUPERMERCADO SHIBATA LTDA               ",FATURADO,2022-12-17,2022-12-17,17/12/2022,17:15,39.0
225887,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SUPERMERCADO SHIBATA LTDA               ",FATURADO,2022-12-17,2022-12-17,17/12/2022,17:15,612.0
226209,"JOSE PAULO AZEVEDO DE AGUIAR TRANSPORTES","SUPERMERCADO SHIBATA LTDA               ",FATURADO,2022-12-16,2022-12-17,17/12/2022,12:52,37.0
226209,"JOSE PAULO AZEVEDO DE AGUIAR TRANSPORTES","SUPERMERCADO SHIBATA LTDA               ",FATURADO,2022-12-16,2022-12-17,17/12/2022,12:52,447.0
226208,"PROPRIO                                 ","SHIBATA COM E ATACADO DE PROD EM GERAL L",FATURADO,2022-12-16,2022-12-17,17/12/2022,16:25,31.0
226208,"PROPRIO                                 ","SHIBATA COM E ATACADO DE PROD EM GERAL L",FATURADO,2022-12-16,2022-12-17,17/12/2022,16:25,436.0
226190,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SHIBATA COM. ATAC. DE MERC. EM GERAL LTD",FATURADO,2022-12-16,2022-12-16,16/12/2022,09:10,23.0
226190,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","SHIBATA COM. ATAC. DE MERC. EM GERAL LTD",FATURADO,2022-12-16,2022-12-16,16/12/2022,09:10,308.0
225890,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","SHIBATA CACAPAVA ATAC E VAR MER EM GERAL","EM ROMANEIO",2022-12-17,,,,52.0
225890,"J. P DA SILVA SANTOS TRANSPORTES EIRELLI","SHIBATA CACAPAVA ATAC E VAR MER EM GERAL","EM ROMANEIO",2022-12-17,,,,661.0
226027,"VAC PASQUALOTTO TRANSPORTES             ","SHIBATA COM. ATACAD. DE MERCAD. EM GERAL",FATURADO,2022-12-16,2022-12-17,17/12/2022,03:10,67.0
226027,"VAC PASQUALOTTO TRANSPORTES             ","SHIBATA COM. ATACAD. DE MERCAD. EM GERAL",FATURADO,2022-12-16,2022-12-17,17/12/2022,03:10,925.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","CONAL SUPERCENTER LTDA                  ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,10.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","CONAL SUPERCENTER LTDA                  ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,176.0
225810,"VIVA TRANSPORTES EIRELI                 ","CCJ COMERCIAL CAMPO JOIA LTDA           ",FATURADO,2022-12-15,2022-12-15,15/12/2022,09:05,80.0
225810,"VIVA TRANSPORTES EIRELI                 ","CCJ COMERCIAL CAMPO JOIA LTDA           ",FATURADO,2022-12-15,2022-12-15,15/12/2022,09:05,1122.0
226418,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MINI MERCADO NAKANISHI EIRELI           ",FATURADO,2022-12-15,2022-12-15,15/12/2022,23:10,6.0
226418,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","MINI MERCADO NAKANISHI EIRELI           ",FATURADO,2022-12-15,2022-12-15,15/12/2022,23:10,122.0
226465,"RAS LOGISTICA EIRELLI                   ","SUPER XICAO UTILIDADES LTDA             ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,1.0
226465,"RAS LOGISTICA EIRELLI                   ","SUPER XICAO UTILIDADES LTDA             ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,76.0
226465,"RAS LOGISTICA EIRELLI                   ","VALMIR HENRIQUE CARNAUBA                ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,1.0
226465,"RAS LOGISTICA EIRELLI                   ","VALMIR HENRIQUE CARNAUBA                ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,82.0
226465,"RAS LOGISTICA EIRELLI                   ","MERCADINHO MATIAS & FABIANA SOUZA LTDA  ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,1.0
226465,"RAS LOGISTICA EIRELLI                   ","MERCADINHO MATIAS & FABIANA SOUZA LTDA  ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,40.0
226465,"RAS LOGISTICA EIRELLI                   ","CASA PARA IDOSOS SANCHES & MENDES LTDA  ",FATURADO,2022-12-16,2022-12-16,17/12/2022,16:14,41.0
226121,"VIVA TRANSPORTES EIRELI                 ","CENCOSUED BRASIL ATACDO LTDA            ",FATURADO,2022-12-17,2022-12-17,17/12/2022,11:58,2100.0
226119,"VIVA TRANSPORTES EIRELI                 ","CENCOSUED BRASIL ATACDO LTDA            ",FATURADO,2022-12-16,2022-12-16,16/12/2022,10:15,2100.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPERMERCADO ESTRELA DE REGENTE FEI.LTDA",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,11.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPERMERCADO ESTRELA DE REGENTE FEI.LTDA",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,83.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPERMERCADO ESTRELA DE REG.FEIJO LTDA  ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,11.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPERMERCADO ESTRELA DE REG.FEIJO LTDA  ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,78.0
226401,"AZETRANSPORTES LTDA-ME                  ","INDIANA COMERCIO VAREJISTA EIRELI       ","EM ROMANEIO",2022-12-16,,,,12.0
226401,"AZETRANSPORTES LTDA-ME                  ","INDIANA COMERCIO VAREJISTA EIRELI       ","EM ROMANEIO",2022-12-16,,,,319.0
226116,"FIVELOG TRANSPORTES E LOGISTICA LTDA    ","FRUBANA COM DIST DE ALIMENTOS LTDA      ",FATURADO,2022-12-15,2022-12-16,16/12/2022,06:05,518.0
226418,"SILOGIS-SOLUCOES INTEGRADAS DE LOGISTICA","GERALDO RUBENS SOUTO MINIMERCADO - ME   ",FATURADO,2022-12-15,2022-12-15,15/12/2022,23:10,40.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPREMECADO CERDEIRA LTDA               ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,11.0
226400,"RJR TRANSPORTES E LOGISTICA LTDA        ","SUPREMECADO CERDEIRA LTDA               ",FATURADO,2022-12-15,2022-12-15,16/12/2022,02:35,231.0
